,pagerank
DRD1,0.00012146516394350691
EMCN,0.00012142743545105641
UQCRB,0.00012130331593772978
FRMD6,0.00012129689069413794
TMEM38A,0.00012128035301618157
MYCN,0.00012124952436929158
MUSK,0.00012120017082395294
TCF19,0.00012115053052506766
ENAH,0.0001211273878910343
XYLT1,0.00012102410804293793
PPP1R12B,0.00012096939350872741
RPGR,0.00012095253781234903
MEF2A,0.00012094796365125484
SMPX,0.0001209426056903827
BSCL2,0.00012091250283712531
TMEM160,0.00012086571215598154
LIN9,0.00012085923968802293
IL12RB1,0.00012081616886040913
GCSH,0.00012080816041052357
TFAP2A,0.00012080430842221458
UBXN7,0.00012071488527658539
TKTL1,0.00012070271935049021
SYNPO,0.00012066312401393353
MAP2,0.000120602524249274
WNK4,0.00012056129051507128
S100A1,0.00012053674083673431
RAB13,0.00012047648743473879
KCNIP1,0.00012042007195835338
FAM83D,0.00012041132897621501
IL12A,0.00012040283493509836
PEX12,0.00012039487381086687
HDC,0.00012036431843500796
HSPA4L,0.00012031380336617992
MT2A,0.0001202944926737855
USP14,0.00012021780210608097
FBLN5,0.00012020650530960868
MRPL27,0.00012020537177577282
CD24,0.00012013168242920615
NRG2,0.00012012565685985525
EFHC1,0.00012011585239130802
CHRNA1,0.0001201140148891492
IL1RAPL1,0.00012011183315957202
HBA1,0.00012009730763254463
SNRNP70,0.00012009524655821035
EPHX1,0.0001200920076983822
BATF,0.00012008975022659696
VAMP8,0.00012007725675591908
INHBB,0.00012007569622435371
NMU,0.00012005830191512595
GJB1,0.0001200501837425054
FUT7,0.00012004594506723998
PCSK9,0.00012004430336850736
NIPSNAP3B,0.00011999516410239826
FAH,0.0001199878697346238
MAB21L1,0.00011997691824452458
PLD4,0.00011994592825714565
DKK4,0.00011985769439588553
CYP27A1,0.00011982741139052641
UGT1A7,0.00011982134428370267
EVC2,0.00011978924915860204
GGCT,0.00011978471479047048
FSCN1,0.00011975321469529152
MED13L,0.0001196832407318733
ACSS3,0.00011962419816476868
LHCGR,0.00011961915582488081
TLR7,0.00011961823668828256
MMP16,0.00011957129609460348
STXBP6,0.00011955412307844915
GHRH,0.00011954800899006595
SLC35A2,0.00011954099526261163
ARL13B,0.00011945689564404149
UTP18,0.00011941604662415852
GNMT,0.00011940394365996202
ESRP1,0.00011936501203619961
PVRL3,0.00011933491935319037
RSPH3,0.00011928454864616967
GRIK1,0.0001192621876138517
B3GALT1,0.00011925766877495199
TLN2,0.0001192500555366934
CWC25,0.00011924830215788031
MAFF,0.00011923180978440775
GRM3,0.00011922879057086861
PACSIN1,0.0001191693988330615
MPL,0.00011908894373350518
PNPLA7,0.00011907839506059637
ZBTB16,0.00011906065764619396
ASPH,0.0001190373801215011
ABCC8,0.00011903348899075073
TSPAN33,0.00011901030359142648
FXYD2,0.0001190060908415097
FCER2,0.00011899014740686449
TDRD9,0.00011898370177453727
EDA,0.0001189813865686856
SPOCK3,0.00011897069358444696
NOD1,0.00011896389175873133
EFNA4,0.00011889520627227172
UNC119,0.0001188563651752748
COMP,0.00011884356082080172
BID,0.00011880364733727526
BBOX1,0.00011875952308146289
UQCR11,0.00011868289793925972
SMPD3,0.00011865182957928156
NUDT13,0.00011857024963225154
MAGED1,0.00011854496082804946
AKAP13,0.00011847280395446283
EPHB3,0.00011844521632449125
OPTN,0.00011843779439786896
RPGRIP1L,0.00011841878258882739
SFRP4,0.00011839073154993255
SETD7,0.00011837135349235999
SRGAP3,0.0001183461929746416
TBXA2R,0.00011831064992498203
NEGR1,0.00011829431229804561
SOST,0.00011826607409727436
B4GALNT4,0.00011824036521279453
ANGPTL1,0.00011823111591671766
CXCR6,0.00011822582638673904
COL4A4,0.00011819256187693073
FKBP1B,0.00011812705988180526
LRIG1,0.00011810999541094985
APOL1,0.00011807706901978605
GPX7,0.00011797258960386408
NR2F2,0.00011794344319818402
S100A8,0.00011793172198112443
PPP2R2B,0.00011788885345075525
AMOTL2,0.00011782035316997476
DOCK3,0.00011778555667656244
GBP2,0.00011778349783631869
TLL1,0.00011773555421149009
NR1I2,0.00011770132171251027
RGS13,0.00011768239576601625
F13A1,0.00011764797709137239
FLRT3,0.00011761785571511705
NR4A1,0.0001175670458373571
MKX,0.0001175336386053751
ASAH1,0.00011752996361839801
DPYSL5,0.00011751043519274641
PLLP,0.00011750437148935987
SGMS1,0.00011749893233770894
F12,0.00011747949629208313
KAL1,0.00011746964097260538
TNNI1,0.00011746642428677049
LPCAT3,0.00011745734418706344
UQCR10,0.00011739108704424329
GUK1,0.00011737452703229307
NMNAT2,0.00011737417852257947
FANCL,0.00011735910459207599
AMOTL1,0.00011731021868003578
TSHR,0.00011730522135562865
EDAR,0.00011726749984980331
ATP12A,0.00011718338163944974
RASL10A,0.0001171639930832854
IFIT5,0.00011715223200554334
LCT,0.00011714903295943164
CATSPER1,0.00011713871572459437
PRKD1,0.00011713183690270945
EZH1,0.00011709528683613162
PEX11A,0.0001170592447315562
SIX1,0.00011704389674848607
SCUBE3,0.00011702820579709096
TNFRSF10A,0.00011699798863509644
MYCT1,0.00011694816977727055
ALDH3B1,0.00011691818520238206
RASL11A,0.00011689541369999888
PLA2G5,0.00011688134433754225
DTX1,0.00011686818860016097
NUMA1,0.0001168340109060905
CYP2A13,0.00011681834674197024
RAD54B,0.00011673818623933151
RPP25,0.00011665496188616921
HIST1H2AK,0.00011664826878754025
PLXDC1,0.00011655984436808385
ANGPT2,0.00011652200682102863
CLDN5,0.00011652138719465663
CACNA2D4,0.00011651678693662156
CNTN1,0.00011649219557481052
CTTNBP2,0.00011648779895131327
SMARCA1,0.00011647349986698821
ST8SIA2,0.00011643703790864829
PVR,0.00011638801644698208
PHC3,0.00011633325609641641
GALNT13,0.00011632785244885395
DYNC1I1,0.00011631135295730519
PIK3C2B,0.00011628705954636223
WNK3,0.00011628317829289944
WBSCR17,0.00011609855306185742
CHRNA3,0.00011608571416045215
UBE2L6,0.00011607584289203621
TTC21B,0.0001160598378307322
RASGRF1,0.00011604291181344396
IKBKE,0.00011603113995756609
LRRC49,0.00011602638736547675
SLC3A1,0.00011598427408045083
FAM63A,0.00011596832509268741
LHX2,0.00011585751155057585
GABRE,0.00011584590500932928
LCN2,0.00011582183866396442
HSD17B1,0.00011575653830397024
MTHFD1L,0.00011573485127527007
MCAM,0.0001157224508570027
COL9A3,0.00011569792905546745
KCNE2,0.00011566339351501415
USH2A,0.00011561929642348212
TBX3,0.00011560941378579253
CCDC137,0.00011560146694487721
SPRR1A,0.00011558806318807537
CAPN3,0.00011557826942773899
MOGAT1,0.00011555220183243367
B3GAT2,0.00011551053822592094
WFS1,0.00011549423861413343
HSPA12A,0.000115478317735588
PCSK1N,0.00011546831552475988
TSC22D3,0.00011545690667419665
GPSM2,0.00011542842530693136
S100A14,0.000115343229974256
SOCS2,0.00011532583090716128
ACER2,0.00011532282888298527
CHRNA2,0.00011527620656828483
PARVA,0.00011526050436396573
CCL18,0.00011525870828088258
COX4I2,0.00011523165298782575
MCM8,0.00011521627772804789
PER1,0.00011518044108980882
HOXC4,0.00011511522714639381
CMTM8,0.00011511160864574846
FAM58A,0.00011497764351948769
WDR35,0.00011495419884091137
P2RX7,0.00011492224384231396
BST1,0.00011488911529812401
NR4A2,0.00011488351239420917
RDH12,0.00011487405588683265
SPHK2,0.00011487052917258798
MSH4,0.00011477120019777194
MFSD10,0.00011475749155535587
ITGAD,0.00011466519721427251
COL15A1,0.00011466009393069545
GPX8,0.00011464735914956327
KLF1,0.00011464072088972252
RSPO3,0.00011462900536627726
CFI,0.00011459557882217915
MTHFD2,0.00011459095111904897
IGFBP1,0.00011457660045179825
MYOC,0.00011451403769972809
APOO,0.00011450757576654754
GSTO2,0.0001144935027530991
FYB,0.00011447889086516846
COX6B2,0.00011442874445509738
DPYD,0.00011442648611131237
MYBPC3,0.0001143870264261909
SYNE1,0.00011435222015020214
DNAH2,0.00011431774460758488
DAPP1,0.000114287867683515
DOPEY2,0.00011422581731914415
TM7SF2,0.00011421411417614956
TREM1,0.0001142030756140742
IGFBP3,0.00011415202250531216
FAM43B,0.00011404619185399624
SPATA6,0.00011404442494929778
ANAPC11,0.00011401479123030034
RPP21,0.00011392692333429958
SULT1A2,0.000113922963265781
NFKBIZ,0.00011392266469648913
GRAMD1B,0.0001138677160660658
GBP1,0.00011383152269963694
QDPR,0.00011381475065051685
ACADSB,0.00011380431408434703
SEC23A,0.00011379205720184337
SLC38A2,0.00011378274052427943
C4BPA,0.00011374361313805365
CMYA5,0.00011372605863654344
LGMN,0.0001137231643358221
IFT140,0.00011372012859101569
ACACB,0.00011370041151192864
CABYR,0.00011369890528173363
MSH5,0.00011367382954209136
HOXB1,0.00011363787215721457
NCALD,0.00011360882746970665
PTCHD3,0.0001136038634266294
POLR2I,0.00011358620220162347
PGAM2,0.00011356554219971899
CHST9,0.00011354064246229835
TSLP,0.00011353855782661778
ARHGAP11B,0.00011351028764668372
MYO3A,0.00011348444754450603
ARID4A,0.00011346729689285948
TRIM58,0.00011341206422898291
ALS2CL,0.0001133700200842188
CDKL5,0.00011336139128737268
CPB1,0.00011333094444734601
EPHA1,0.0001133159576898689
ANKRD29,0.00011331079034199143
SERPINF2,0.00011327772180747285
EBF1,0.00011315683161062796
FKBP4,0.0001131263321261556
DACH1,0.00011309897859115568
DBH,0.00011303490989851854
GAS1,0.0001130318432071782
TEX15,0.00011296805857235418
TPSB2,0.00011294018457845992
IGF2BP2,0.00011292839844934856
RAMP1,0.00011284768071154524
P2RX4,0.00011284290784670282
ATP1A4,0.00011284064830616157
AKR1C2,0.0001128222208789492
TUBA3E,0.0001127791450573525
KLK4,0.00011276130720058723
MAGEA6,0.00011273847967191271
PTCH2,0.00011264898681829213
DMGDH,0.00011263293633245976
ZCCHC5,0.00011257773173073932
TNFSF12,0.00011256530049111546
GPD1L,0.00011256259628154826
OTUD7A,0.00011255104039575755
TRIM25,0.00011254135122464887
SIRT7,0.00011253451813125898
ATP6V0C,0.00011252475191407397
HYLS1,0.00011246381347174889
ESPN,0.00011245688310674205
GLMN,0.00011240225243888528
EIF3G,0.00011235487253452835
ORM1,0.0001123299100139139
GAS2L3,0.0001122823999616738
ADM,0.00011227907506021264
LDOC1L,0.00011225766080022325
CUX2,0.00011225581022402986
SGOL2,0.00011223620549389836
CDYL2,0.00011221881594967924
PTPN22,0.00011217994910275644
ADRBK2,0.00011217801049534463
FPR2,0.00011211398799620284
PTK7,0.00011210608040147029
PPIB,0.00011210557592791176
PANK1,0.00011210548098996858
YEATS4,0.0001120765587935716
FKBP5,0.00011205179628472418
TLE2,0.00011203607798871937
CACNB1,0.00011200196787573758
MYOG,0.00011198173080996078
VAMP1,0.00011193865954428477
BCL2A1,0.0001119379541948294
ACOT1,0.00011186466801832218
CD33,0.00011185290057931018
IFI27,0.00011183243199086953
SORBS1,0.00011182315380510548
PANX2,0.00011181567760247341
EIF4EBP1,0.00011179515109174718
EIF3C,0.00011177271260905275
AHNAK,0.00011176015158902099
PLXNA2,0.00011175481250038253
NXPH3,0.00011171840733996322
GCNT2,0.00011171626633295536
ARC,0.00011170309809063767
RSPO4,0.00011169704481216639
KISS1,0.0001116786156439844
CTF1,0.00011167422502743768
PLIN2,0.00011165697642484163
CBX4,0.00011161134111427
DAB1,0.00011156425402439962
NDUFB10,0.00011154105802846948
ADRA1B,0.00011149371641452271
CSMD1,0.00011146788391748949
NDRG1,0.00011146127293099013
CRHR1,0.00011129993958094665
MYOCD,0.00011128822620943224
CDA,0.00011127360060889732
FHIT,0.00011123648504837541
HBG1,0.00011120819344668027
COX4I1,0.00011114903473282157
AGPAT5,0.00011113298954328872
SALL1,0.00011111944136747518
BCHE,0.00011110121221910053
ITPKA,0.000111091365905667
SERPING1,0.00011108326615007971
ADRA1D,0.00011102178050211798
MRPL21,0.00011098860543140103
ADCY10,0.00011098845091805527
PRRT2,0.00011097981722838366
LCLAT1,0.0001109388553132456
RPP40,0.00011090383977554552
HHEX,0.00011090152015232402
GAN,0.00011089637660430581
GRASP,0.00011082059975572454
APOF,0.00011068131207527578
TNFSF10,0.00011061969279489981
AHCY,0.0001106071403745684
NGFRAP1,0.00011047985505359426
DBI,0.0001104360277511067
CMA1,0.00011042565602481722
B3GALT2,0.00011036347695777148
HSD17B12,0.00011036163077238315
DSC1,0.00011035830682977123
FBXL3,0.00011034377893151092
FUT6,0.00011034300944589021
N4BP2,0.00011032923602435348
C7,0.00011032473198020626
MTMR2,0.00011031845278168757
PGF,0.00011022606888703086
HCLS1,0.00011021446380117547
REV3L,0.00011013995413336816
RSPO2,0.00011012977157540894
PMAIP1,0.00011007719835136104
ACTC1,0.00011006951601676807
C6,0.00011002322837031825
EME2,0.00010999358562901944
SART1,0.00010995741757352554
FNBP1,0.00010994517374585759
CC2D2A,0.00010992763965551262
CLEC14A,0.00010988143460112452
PTPN5,0.00010983237049614372
RAB8B,0.00010982033970121022
DLK1,0.00010981667982985035
HORMAD1,0.00010980120207685353
FOSL1,0.00010979768581338279
CYR61,0.00010978856869261798
CA4,0.000109778506005643
PRICKLE1,0.00010973315859667686
PDE9A,0.00010972371666127044
GUCY1A3,0.00010968046048937391
TUBB6,0.00010963216173799246
UBE2V2,0.000109580241531359
NIPAL4,0.00010953846494655311
PCGF2,0.00010948684842738911
PPP1R3C,0.00010947187787537681
UQCRHL,0.00010939003424102665
SESN1,0.00010931470959417151
TGFB2,0.00010928858798608779
GP2,0.00010922631775506574
NR2F1,0.0001091926708287815
KCNJ1,0.0001091904664687506
MUTYH,0.00010909621183850728
HSD17B3,0.00010895576610536944
SLC29A3,0.00010895089903646254
PHYH,0.00010893506857216632
SLC19A1,0.00010893280973693063
NAT8L,0.00010887920349784547
CHST11,0.00010886488513002968
TUBA8,0.00010886113434064125
AHR,0.0001088579381589171
GPR124,0.00010879828804740258
USP44,0.00010875587726698398
CD7,0.00010871516180156044
ST6GALNAC3,0.00010868885943574174
IFITM3,0.00010861212273619058
GPAT2,0.00010860840403164863
CYP4F8,0.00010859070121278622
ZMYM2,0.00010856856038808906
FOXP2,0.0001085294380403233
SLC16A12,0.00010846343302357663
AFAP1L1,0.00010842927919704736
SH2B1,0.00010829021183318723
MCM9,0.00010828898850047317
HGD,0.00010826823876117069
SHISA6,0.00010822628469340061
ECT2L,0.00010821794853634692
FOXD3,0.0001082085690732593
ALDH1L1,0.00010818444126071309
GLP1R,0.00010816439281077158
EML4,0.00010815394073661952
PNMAL1,0.00010814323775037276
NME4,0.00010814020365719584
GAPDHS,0.00010813952134300299
PHB,0.00010812687782379923
NLRC4,0.00010809661329787675
CNTN2,0.00010806809718097875
YIPF6,0.00010803343881581885
BCL11A,0.00010801639841002123
RIMBP2,0.00010796876242381299
BAD,0.00010794271714800418
HAAO,0.00010792234583793135
PAFAH1B2,0.0001079206299874801
LGALS12,0.00010789715974668605
NPAS4,0.00010782435932311258
ZDHHC13,0.00010776714895952148
EIF3H,0.0001077501001824912
IFNGR1,0.00010774565811050258
PAICS,0.00010773817858023315
CACNA2D3,0.000107649504728354
CLDN16,0.00010764022912408675
NMNAT3,0.00010761452047279858
CDK5R2,0.00010759433159602073
GRIK5,0.00010759002830081446
CYP51A1,0.00010753615968902765
PNMA2,0.0001075087423848424
RGS12,0.00010749309576565196
GYG2,0.00010748789018184654
CCR9,0.00010746929995744133
MCCC1,0.00010745373913952093
SEPT6,0.00010744809872456481
WNK2,0.0001074448311887852
GTF2I,0.00010744083751263828
TFAP2B,0.00010742728075887695
SOSTDC1,0.00010737555636486032
UST,0.00010734817276540233
CHRNA7,0.00010734008043802374
CIDEC,0.00010733325290632536
MAPK6,0.0001073268008119762
TPD52,0.0001073244528618151
NTF4,0.00010728801276498475
IQUB,0.00010727994600943122
CSE1L,0.00010723829752805857
TMOD4,0.00010720783936031322
ZAK,0.00010712645727419386
IQGAP2,0.00010707250851404265
TDRD12,0.00010705585828440368
PROCR,0.00010700920423518885
CCDC94,0.00010685021966824558
TRMT112,0.00010682507325887815
ESRRB,0.00010680491850224238
NR5A2,0.00010680274029595763
BHLHE41,0.00010678696531940768
AIM2,0.0001067842315199889
TANK,0.00010675041162797447
LIFR,0.00010674294721777388
NEDD9,0.00010672750187940228
MCHR1,0.0001067150972063707
PSMG1,0.00010668614683058773
DSN1,0.00010659981598316422
SLC25A19,0.00010658468400224213
JMJD7-PLA2G4B,0.00010654931879403141
GNPDA2,0.00010651857425648173
TRIP10,0.00010648649766971688
CNDP1,0.00010648535988393043
MYH7B,0.00010647301172543117
PYGL,0.00010641331469229899
CDS1,0.0001063092056058669
PFDN2,0.00010630421121750276
SYNPO2,0.00010629144733714368
KIAA1549,0.00010627500664940803
FBXL17,0.00010620293552943293
NDUFS7,0.00010619607138685773
CATSPERB,0.00010618224974459654
ID1,0.00010617443732644753
GMPR,0.00010614489487545947
DZIP1L,0.00010614424443196723
JAZF1,0.00010612049274843181
NTHL1,0.00010611508143833947
UBL5,0.00010609979055323671
TCIRG1,0.00010607840786458867
BCKDHB,0.00010606574818792354
SLC27A1,0.0001060201424246132
CEP135,0.00010600265314872512
PDGFD,0.00010600136359944796
GRB7,0.00010599970051434534
C1orf101,0.00010592843920593294
CPSF1,0.00010590143048596992
PFKFB3,0.00010588589015149674
ARHGDIB,0.00010586385686331316
PDE7B,0.00010584900412948206
TXNIP,0.0001058356825440733
PIP5KL1,0.00010582523970687979
UNC5A,0.00010579508740032329
BACE1,0.00010571977172135825
TCEAL6,0.00010568232929197491
GRK5,0.00010566764800937033
ISLR2,0.00010565507776848224
SDCBP,0.00010560768285346456
ADRA2A,0.00010558165320363673
CCL17,0.00010556959333991699
HSF1,0.00010553633271999511
ALOX12,0.00010544095779393107
NOC4L,0.00010541038425375118
HMGA1,0.00010540388657224333
CIT,0.00010538702365451796
NR3C2,0.00010533276795427434
TAGLN3,0.00010531428230627604
GREM1,0.00010531109509632901
HPD,0.00010529837152780474
KCNU1,0.00010529539709145416
RPS6KA1,0.00010529287297969242
BBS10,0.00010525783093280329
FFAR2,0.000105257046412099
HSPA12B,0.00010521148545249994
SGIP1,0.00010520478787966958
PACSIN2,0.00010515359828133729
GRB14,0.00010514275895901424
HEATR1,0.00010511062304490312
XRN1,0.00010508869144786922
FKBP6,0.00010505823240848931
GLRX,0.00010505525236690931
NAB2,0.00010504932822432375
KCNS2,0.00010501044165548344
ABCG8,0.00010497150656064745
BHMT2,0.00010492317356690197
CHRNB4,0.00010487266764512146
ENTPD2,0.00010486223316905333
FCHO2,0.000104839901971966
ACVRL1,0.00010483962851441891
TDRD1,0.00010483809769011812
RPS6KA2,0.00010479124268084331
CDX2,0.00010476691914755872
CCNB1IP1,0.00010475499600644317
KRT16,0.00010471643495190623
RGS9BP,0.00010471538067077722
RAB3IP,0.00010470918059592259
SMPD2,0.00010459531530979597
PFN2,0.00010457225586302258
ACADM,0.00010452477010354673
PPAN,0.0001045193439044249
FGF9,0.00010445898692325851
ATP1B3,0.00010443344281388943
BNIP3L,0.00010442103563634466
IRX1,0.00010439936976811377
INADL,0.00010435843338375429
SEPP1,0.000104348799070596
APOC4,0.00010433137205662382
GPR161,0.00010425884699039095
LIX1,0.00010425790596618653
SULT4A1,0.00010421588492886301
PIP4K2B,0.00010420627526177007
SELE,0.00010413117597446633
DMRT1,0.00010407121331010785
EXOC6,0.00010404063295411361
ABCA12,0.00010402692055936178
ISG20,0.00010395800551521527
ACACA,0.00010395113635250647
ARHGAP5,0.00010390004234211976
RGMA,0.00010389353483914723
AK5,0.0001038801575484472
MCCC2,0.0001038651600356707
RNF212,0.00010385699494103275
PLB1,0.00010385088133742465
ORM2,0.00010384064008277283
TET1,0.00010370478107186622
CPEB1,0.00010369974029086082
GRIK4,0.0001036750016789217
IGHMBP2,0.00010366456934206482
VWA2,0.00010365031016226718
RGS14,0.00010360219291812535
DDX11,0.00010355338766292684
IL17RD,0.00010354791214950444
REEP1,0.0001035380993077724
PTPRJ,0.0001035350467792874
C17orf70,0.00010352488608449562
CD1A,0.00010350427049089313
PRODH,0.00010350375250376487
RGS16,0.00010350053485376013
HLF,0.00010348351854714851
PRRT1,0.00010346959502969785
MDK,0.0001034469966127151
PGPEP1,0.00010341926590060003
LEFTY2,0.00010338770739795281
MRPS6,0.00010332062564769448
TRPC4,0.00010328814369945699
METTL1,0.00010327904970605268
ANKRA2,0.00010324687676333219
TXNRD2,0.00010314561982927049
RHOQ,0.0001031360558040694
GIMAP1,0.00010312668321092528
CDO1,0.00010311963808618847
CSTB,0.00010302669359363148
SEMA3E,0.00010296964353975325
PPP1R14A,0.00010296188424872317
GALNT10,0.00010295467715008696
GALNTL6,0.00010295467715008696
GALNT5,0.00010295467715008696
CXCL5,0.00010293591005283774
PLOD3,0.00010288894664862556
HOXD10,0.00010285424247105476
ATP6V1G2,0.00010285202246776736
AGR2,0.00010280718901355724
DLX5,0.00010276428761161066
PKP1,0.00010274868349981119
AMOT,0.00010274803232132225
SPTLC3,0.00010273515474868174
BOC,0.00010273021533477355
EHD1,0.00010272602075510417
TPK1,0.00010271699078855776
RTN4R,0.00010263521272632766
UTP20,0.000102626922395512
MIP,0.00010261837481819402
TNC,0.00010260122060640053
FAT1,0.00010257303079136075
SP7,0.0001025274646918623
KCNE4,0.000102523170350288
KCNH8,0.00010250633956712387
PLA2G12A,0.00010250168932888867
MYO3B,0.00010247600693467664
ABCA3,0.0001024641014909914
NDUFS8,0.00010243826839085245
BAI1,0.00010243714067945492
LPIN3,0.00010243525944595488
SLCO5A1,0.00010240866041902047
B4GALNT3,0.00010235856514634946
FABP6,0.00010231913477557974
LIG4,0.0001022860638164964
SPRR3,0.0001022781651605448
GUCY1B3,0.0001022395173427654
ROPN1L,0.00010222810336985364
COX6B1,0.00010220344059288438
PPP1R14C,0.00010216406192744933
CCDC36,0.0001021490111251228
APBB1IP,0.00010213361012349341
C19orf40,0.00010203752142214319
PDE8B,0.00010200367832084081
ORMDL3,0.00010195365768595376
RTN1,0.00010182661276228209
EPHA8,0.000101823703134189
GTSF1,0.00010181054001349603
PAFAH1B3,0.00010179796811633017
XKR9,0.00010178551154767415
SORL1,0.00010176362409127762
P2RX1,0.0001017477852195041
P2RX5,0.0001017477852195041
EFCAB1,0.00010174733703469476
EYA3,0.00010173184116670596
KLF15,0.00010172765770585813
NEIL3,0.00010170064947406325
CLCN1,0.00010167591951344235
NPC1L1,0.00010164779502610829
BCL11B,0.00010160182375649258
ATP5G1,0.00010158565694133257
TYMP,0.00010158528889936112
MOG,0.00010156023656832271
KLF6,0.00010154936049079227
AQP1,0.00010153854209565477
COX6A2,0.00010153813492525371
KIAA1919,0.00010149992379935185
MASP2,0.00010145487003670512
SAC3D1,0.00010141461599180257
KIAA1841,0.00010139694115864016
SAA4,0.00010137990868392016
RDH5,0.00010130867912626091
LRRC7,0.00010129760034787442
PYCR1,0.00010129045996971542
KIF1A,0.00010127035409063847
BTC,0.00010124241208708366
FKBPL,0.00010119010748757999
CNGB1,0.0001011878971116054
IL27RA,0.00010117358576003877
PLXNC1,0.00010110926820520372
PSAT1,0.00010109774599763064
PGK2,0.00010109530067513749
ADA,0.00010108742293523827
BBS4,0.00010106870457955937
SLC22A12,0.0001010657620929987
CADM2,0.00010105484078136734
NCAM2,0.00010099340374421326
HAVCR2,0.00010097211338072577
EAF1,0.00010094497853676747
ZIC1,0.00010093813324615086
KCNJ8,0.00010092662209037047
CNGA1,0.0001008834265215591
SLC1A5,0.00010084444982202357
KBTBD8,0.0001008180441535166
PARP3,0.00010081392139252137
CHAC1,0.00010081305210414997
PTGES,0.00010080029573546244
DGKI,0.00010079664079212938
GRB10,0.00010068770873256499
LBP,0.00010064817486123109
ABCB1,0.00010063512361050489
MAP6,0.0001006291203947634
ARHGAP21,0.00010060766433028608
MYCBP2,0.00010057508246774489
NUDT1,0.00010050581460861905
PYCARD,0.00010045891554548404
RASSF6,0.00010045614933361351
SH2B2,0.00010042646432520584
IFT74,0.00010041421166861066
PDE7A,0.00010040971732716233
IGF2BP1,0.00010039861847482779
KRT14,0.00010029351030712294
BDKRB2,0.00010025560147139338
C2,0.00010023113129135375
TUBA3D,0.00010021435407076475
DIO3,0.0001002118348012862
POLR2J,0.00010019989466172665
SLC1A3,0.00010019858812940086
PIKFYVE,0.00010019243782302151
GAP43,0.00010016888120296773
AOC2,0.00010014617920285214
CCNO,0.00010014031577682259
P2RY13,0.00010008916168717318
MVD,0.0001000604196447211
SELPLG,9.999988395045136e-05
POU3F2,9.991165615316248e-05
STRADB,9.988565222306425e-05
TRPV5,9.987063298772208e-05
NANOS1,9.984928103348546e-05
SLC36A2,9.984706279709141e-05
RPS6KA5,9.984162908110474e-05
CRB3,9.982211243835426e-05
FOXP1,9.977740711997111e-05
COL9A1,9.975905309106691e-05
SCGB1D2,9.973461655194449e-05
COL14A1,9.972700435887595e-05
NDUFS6,9.96939173213897e-05
C8B,9.968494756740557e-05
TBCE,9.968363113333497e-05
BPI,9.968181680448494e-05
E2F7,9.966914766197645e-05
MMP8,9.966760343471048e-05
KCNK13,9.965118512681581e-05
CTSS,9.958063385759207e-05
NAALADL2,9.95793244760709e-05
KIAA0922,9.955089712807267e-05
CCNG2,9.954548308571353e-05
BCAT1,9.951750020770782e-05
LHFPL5,9.951514971043829e-05
HMG20B,9.947983695859642e-05
MST4,9.945094247373364e-05
CRB1,9.943222780974693e-05
BHMT,9.93484539071827e-05
STAG3,9.930322402925536e-05
MLANA,9.929770120932229e-05
KCNJ5,9.928613000867482e-05
PRKX,9.928011367116205e-05
WLS,9.924262743858637e-05
SYT4,9.9234327859724e-05
SLIT3,9.922565138391133e-05
CD300C,9.918111707631632e-05
TRIM63,9.915712914137213e-05
FGF17,9.914831773495246e-05
NDUFV1,9.91003222869762e-05
TTC12,9.909420113115604e-05
CASP10,9.908216621557136e-05
IRX6,9.903289529534571e-05
BFSP1,9.903127103996717e-05
LYL1,9.902371513915296e-05
ST14,9.901847938198609e-05
MIF,9.899909658743825e-05
PTPRF,9.89882012718659e-05
MYOZ1,9.895339649185728e-05
DYNLT1,9.893711627034706e-05
TRIP6,9.891753603422696e-05
ARFGAP1,9.889489082031697e-05
ADORA2B,9.887699282821007e-05
LGR6,9.887396436067255e-05
HOXC6,9.884205421166826e-05
HOXB6,9.884205421166826e-05
HOXB5,9.884205421166826e-05
FBN2,9.88206094008791e-05
NDUFA2,9.879757479317533e-05
LPIN2,9.879337606645227e-05
NLK,9.878619835539473e-05
RASSF7,9.876483727309828e-05
MBOAT7,9.875614727134081e-05
FAM196A,9.873223507442536e-05
CALD1,9.872100449760215e-05
DNAH3,9.864707787744109e-05
FDPS,9.85771422538893e-05
ROR2,9.857448825864195e-05
TGFBR3,9.856349061993221e-05
GALC,9.848540868165753e-05
TLX3,9.848457825764191e-05
NKAIN1,9.847961872291026e-05
PLA2G2D,9.845700080236423e-05
SCN7A,9.84466935093733e-05
PUS7,9.84222221293412e-05
HAMP,9.840855913957142e-05
KIRREL,9.840339361109292e-05
LRRTM2,9.837961993044267e-05
NTSR1,9.835772763362892e-05
TUSC5,9.83395535612344e-05
DUSP5,9.833511431718873e-05
SH3GL3,9.828590288157244e-05
ATL1,9.827008393672132e-05
UNC13D,9.826741902463301e-05
TK2,9.824350162720009e-05
TWSG1,9.823761419206867e-05
IL17D,9.818819250494303e-05
NR2E1,9.818408072415912e-05
GPS1,9.81483397529439e-05
EIF2AK3,9.811870878664962e-05
KIAA0020,9.80933057694192e-05
KCNJ10,9.808475729915244e-05
TMEM147,9.805049676253781e-05
HIST3H2BB,9.803187382161677e-05
CHST7,9.803157922002971e-05
HOOK3,9.801904604091099e-05
PTPRB,9.80139588202946e-05
HLA-DOB,9.798310766252844e-05
PROX1,9.795672720662677e-05
IQCA1,9.7946579463815e-05
EPHB4,9.788241436299782e-05
