protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,gene1,gene2
9606.ENSP00000397297,9606.ENSP00000428056,0,0,0,0,0,900,88,904,NTF3,PIK3R1
9606.ENSP00000397297,9606.ENSP00000349932,0,0,0,0,0,900,283,925,NTF3,PTPRS
9606.ENSP00000397297,9606.ENSP00000257290,0,0,0,102,0,600,244,704,NTF3,PDGFRA
9606.ENSP00000397297,9606.ENSP00000355370,0,0,0,0,0,0,805,805,NTF3,CNTF
9606.ENSP00000397297,9606.ENSP00000281171,0,0,0,0,0,900,103,906,NTF3,PTPRO
9606.ENSP00000397312,9606.ENSP00000384966,0,0,0,0,0,0,733,733,LRRN3,IMMP2L
9606.ENSP00000397351,9606.ENSP00000413625,0,0,0,0,99,0,701,719,GRID2IP,FNBP1
9606.ENSP00000397351,9606.ENSP00000261187,0,0,0,0,58,0,701,706,GRID2IP,SLC16A7
9606.ENSP00000397435,9606.ENSP00000361458,0,0,0,0,682,0,148,717,TSC22D1,TSC22D3
9606.ENSP00000397435,9606.ENSP00000300181,0,0,0,0,719,0,320,800,TSC22D1,TSC22D4
9606.ENSP00000397453,9606.ENSP00000356243,0,0,0,76,0,900,250,924,UBE2W,UBE2T
9606.ENSP00000397453,9606.ENSP00000428209,0,0,0,63,247,900,854,988,UBE2W,UBE2V2
9606.ENSP00000397453,9606.ENSP00000219548,0,0,0,62,901,0,590,958,UBE2W,STUB1
9606.ENSP00000397453,9606.ENSP00000254436,0,0,0,0,289,0,655,744,UBE2W,TRIM21
9606.ENSP00000397453,9606.ENSP00000379931,0,0,0,76,0,900,166,916,UBE2W,UBE2E2
9606.ENSP00000397453,9606.ENSP00000348838,0,0,0,0,0,900,148,911,UBE2W,UBE2C
9606.ENSP00000397453,9606.ENSP00000272317,0,0,0,0,182,600,213,719,UBE2W,RPS27A
9606.ENSP00000397453,9606.ENSP00000215574,0,0,0,65,0,900,242,922,UBE2W,CDC34
9606.ENSP00000397453,9606.ENSP00000264552,0,0,0,0,0,900,236,920,UBE2W,UBE2S
9606.ENSP00000397453,9606.ENSP00000253023,0,0,0,65,58,900,151,915,UBE2W,UBE2M
9606.ENSP00000397453,9606.ENSP00000418960,0,0,0,0,758,0,603,899,UBE2W,BRCA1
9606.ENSP00000397453,9606.ENSP00000333266,45,0,0,62,212,900,294,941,UBE2W,UBA7
9606.ENSP00000397453,9606.ENSP00000287156,0,0,0,0,0,900,177,914,UBE2W,UBE2L6
9606.ENSP00000397453,9606.ENSP00000386788,0,0,0,76,0,900,170,916,UBE2W,UBE2E3
9606.ENSP00000397453,9606.ENSP00000385021,0,0,0,0,494,0,887,940,UBE2W,FANCL
9606.ENSP00000397566,9606.ENSP00000363092,0,0,0,0,65,800,138,824,GTF2IRD1,PRKG1
9606.ENSP00000397566,9606.ENSP00000252037,0,0,0,0,0,0,723,723,GTF2IRD1,FKBP6
9606.ENSP00000397566,9606.ENSP00000403937,0,0,0,0,0,0,703,702,GTF2IRD1,C11orf74
9606.ENSP00000397566,9606.ENSP00000264399,0,0,0,0,65,800,77,812,GTF2IRD1,PRKG2
9606.ENSP00000397566,9606.ENSP00000460070,0,0,0,0,0,800,262,846,GTF2IRD1,GTF2I
9606.ENSP00000397566,9606.ENSP00000223398,0,1,0,0,0,0,732,731,GTF2IRD1,CLIP2
9606.ENSP00000397566,9606.ENSP00000317232,0,0,0,69,0,0,720,728,GTF2IRD1,FKBP10
9606.ENSP00000397598,9606.ENSP00000327145,0,0,0,65,213,0,630,703,KY,FLNC
9606.ENSP00000397598,9606.ENSP00000452746,0,0,0,0,585,0,337,713,KY,PSTPIP1
9606.ENSP00000397598,9606.ENSP00000387261,0,0,0,0,585,0,337,713,KY,PSTPIP2
9606.ENSP00000397598,9606.ENSP00000360076,0,0,0,61,585,0,337,719,KY,SGIP1
9606.ENSP00000397598,9606.ENSP00000407552,0,0,0,62,585,0,337,719,KY,GAS7
9606.ENSP00000397598,9606.ENSP00000400908,0,0,0,87,0,0,764,775,KY,MYBPC1
9606.ENSP00000397598,9606.ENSP00000473001,0,0,0,0,585,0,337,713,KY,FCHO1
9606.ENSP00000397598,9606.ENSP00000393776,0,0,0,0,585,0,337,713,KY,FCHO2
9606.ENSP00000397655,9606.ENSP00000342336,0,0,0,0,0,0,709,709,ASB15,FAM180A
9606.ENSP00000397655,9606.ENSP00000411932,0,0,0,268,0,0,642,726,ASB15,LMOD2
9606.ENSP00000397655,9606.ENSP00000417769,0,0,0,62,0,0,830,834,ASB15,IQUB
9606.ENSP00000397679,9606.ENSP00000281441,0,0,0,0,0,0,704,703,ENDOU,TMEM45B
9606.ENSP00000397798,9606.ENSP00000447001,0,0,0,891,988,0,258,998,RPL17,RPL18
9606.ENSP00000397798,9606.ENSP00000307940,76,0,0,829,952,0,147,992,RPL17,EEF2
9606.ENSP00000397798,9606.ENSP00000449328,111,0,0,984,980,0,217,999,RPL17,RPLP0
9606.ENSP00000397798,9606.ENSP00000296277,44,0,0,526,633,0,376,882,RPL17,RPL39L
9606.ENSP00000397798,9606.ENSP00000222284,0,0,0,82,800,0,0,808,RPL17,TMEM147
9606.ENSP00000397798,9606.ENSP00000361076,70,0,0,984,981,0,237,999,RPL17,RPL7A
9606.ENSP00000397798,9606.ENSP00000298428,111,0,238,360,355,0,189,731,RPL17,SEC61A2
9606.ENSP00000397798,9606.ENSP00000481646,0,0,0,992,934,0,172,999,RPL17,RPS10
9606.ENSP00000397798,9606.ENSP00000299300,0,0,0,757,94,0,114,788,RPL17,CCT2
9606.ENSP00000397798,9606.ENSP00000302896,111,0,0,908,974,0,397,998,RPL17,RPS9
9606.ENSP00000397798,9606.ENSP00000435370,0,0,0,836,987,0,401,998,RPL17,FAU
9606.ENSP00000397798,9606.ENSP00000384952,111,0,0,419,369,0,189,700,RPL17,MRPS12
9606.ENSP00000397798,9606.ENSP00000363676,167,0,0,986,987,0,496,999,RPL17,RPL11
9606.ENSP00000397798,9606.ENSP00000253099,81,0,0,375,505,0,154,727,RPL17,MRPL4
9606.ENSP00000397798,9606.ENSP00000363574,0,0,0,273,974,0,87,981,RPL17,EIF6
9606.ENSP00000397798,9606.ENSP00000379888,0,0,0,986,988,0,398,999,RPL17,RPS8
9606.ENSP00000397798,9606.ENSP00000418868,0,0,0,979,980,0,303,999,RPL17,RPL29
9606.ENSP00000397798,9606.ENSP00000463784,81,0,244,985,985,0,493,999,RPL17,RPL26
9606.ENSP00000397798,9606.ENSP00000259469,167,0,0,986,983,0,434,999,RPL17,RPL35
9606.ENSP00000397798,9606.ENSP00000477781,0,0,0,608,794,0,66,918,RPL17,TPT1
9606.ENSP00000397798,9606.ENSP00000322419,0,0,0,849,947,0,168,992,RPL17,RPLP2
9606.ENSP00000397798,9606.ENSP00000402338,0,0,0,223,563,0,312,745,RPL17,RPF2
9606.ENSP00000397798,9606.ENSP00000410059,74,0,0,797,579,0,189,927,RPL17,EEF1D
9606.ENSP00000397798,9606.ENSP00000331901,0,0,0,858,0,0,108,867,RPL17,EEF1G
9606.ENSP00000397798,9606.ENSP00000389103,167,0,0,998,989,0,340,999,RPL17,RPL23A
9606.ENSP00000397798,9606.ENSP00000345957,0,0,0,975,982,0,321,999,RPL17,RPS21
9606.ENSP00000397798,9606.ENSP00000385958,111,0,0,994,976,0,245,999,RPL17,RPS14
9606.ENSP00000397798,9606.ENSP00000318646,111,0,0,988,987,0,323,999,RPL17,RPS15A
9606.ENSP00000397798,9606.ENSP00000270625,167,0,0,999,990,0,389,999,RPL17,RPS11
9606.ENSP00000397798,9606.ENSP00000225969,0,0,0,452,526,0,223,780,RPL17,MRPL27
9606.ENSP00000397798,9606.ENSP00000272317,0,0,0,820,980,0,185,996,RPL17,RPS27A
9606.ENSP00000397798,9606.ENSP00000467466,167,0,0,954,970,0,441,999,RPL17,RPS15
9606.ENSP00000397798,9606.ENSP00000362744,167,0,294,984,987,0,473,999,RPL17,RPS4X
9606.ENSP00000397798,9606.ENSP00000423399,167,0,0,474,526,0,216,815,RPL17,MRPL36
9606.ENSP00000397798,9606.ENSP00000386717,0,0,0,969,982,0,463,999,RPL17,RPL31
9606.ENSP00000397798,9606.ENSP00000346067,72,0,0,961,974,0,163,999,RPL17,RPSA
9606.ENSP00000397798,9606.ENSP00000429374,111,0,0,983,992,0,310,999,RPL17,RPS20
9606.ENSP00000397798,9606.ENSP00000363384,0,0,0,185,843,0,71,870,RPL17,ZNF593
9606.ENSP00000397798,9606.ENSP00000379339,111,0,0,983,952,0,295,999,RPL17,RPS29
9606.ENSP00000397798,9606.ENSP00000404179,70,0,0,510,618,0,247,851,RPL17,DOCK4
9606.ENSP00000397798,9606.ENSP00000354580,0,0,0,486,526,0,223,794,RPL17,MRPL21
9606.ENSP00000397798,9606.ENSP00000414321,0,0,0,996,981,0,402,999,RPL17,RPS24
9606.ENSP00000397798,9606.ENSP00000378163,166,0,0,984,952,0,420,999,RPL17,RPL34
9606.ENSP00000397798,9606.ENSP00000389455,76,0,0,344,519,0,146,717,RPL17,DIRC3
9606.ENSP00000397798,9606.ENSP00000274242,0,0,0,740,952,0,429,992,RPL17,RPL37
9606.ENSP00000397798,9606.ENSP00000346050,0,0,0,994,990,0,269,999,RPL17,RPS3A
9606.ENSP00000397798,9606.ENSP00000346027,0,0,0,999,984,0,245,999,RPL17,RPL21
9606.ENSP00000397798,9606.ENSP00000309830,0,0,0,953,982,0,338,999,RPL17,RPL38
9606.ENSP00000397798,9606.ENSP00000393241,167,0,0,999,984,0,223,999,RPL17,RPS18
9606.ENSP00000397798,9606.ENSP00000222247,0,0,0,994,983,0,301,999,RPL17,RPL18A
9606.ENSP00000397798,9606.ENSP00000359345,167,0,0,999,987,0,453,999,RPL17,RPL5
9606.ENSP00000397798,9606.ENSP00000296674,111,0,0,981,991,0,250,999,RPL17,RPS23
9606.ENSP00000397798,9606.ENSP00000310572,0,0,0,731,77,0,68,748,RPL17,PSMC5
9606.ENSP00000397798,9606.ENSP00000346015,111,0,0,984,984,0,321,999,RPL17,RPL27A
9606.ENSP00000397798,9606.ENSP00000216037,0,0,0,0,800,0,0,800,RPL17,XBP1
9606.ENSP00000397798,9606.ENSP00000420311,167,0,0,999,987,0,959,999,RPL17,RPL23
9606.ENSP00000397798,9606.ENSP00000419117,0,0,0,969,974,0,310,999,RPL17,RPL35A
9606.ENSP00000397798,9606.ENSP00000348849,0,0,0,980,982,0,191,999,RPL17,RPS26
9606.ENSP00000397798,9606.ENSP00000464813,81,0,0,983,952,0,286,999,RPL17,RPL27
9606.ENSP00000397798,9606.ENSP00000417240,72,0,0,565,682,0,163,878,RPL17,RPSAP58
9606.ENSP00000397798,9606.ENSP00000435096,0,0,0,994,983,0,499,999,RPL17,RPS25
9606.ENSP00000397798,9606.ENSP00000253108,0,0,0,719,0,0,0,719,RPL17,EIF3G
9606.ENSP00000397798,9606.ENSP00000470972,0,0,0,997,982,0,291,999,RPL17,RPS19
9606.ENSP00000397798,9606.ENSP00000346046,0,0,0,782,952,0,240,991,RPL17,RPS17
9606.ENSP00000397798,9606.ENSP00000472469,0,0,0,979,982,0,251,999,RPL17,RPS28
9606.ENSP00000397798,9606.ENSP00000464342,0,0,0,980,962,0,300,999,RPL17,RPL36
9606.ENSP00000397798,9606.ENSP00000251453,81,0,0,979,982,0,228,999,RPL17,RPS16
9606.ENSP00000397798,9606.ENSP00000452909,0,0,0,979,952,0,242,999,RPL17,RPL28
9606.ENSP00000397798,9606.ENSP00000313007,0,0,0,662,284,0,51,750,RPL17,PABPC1
9606.ENSP00000397798,9606.ENSP00000339095,0,0,0,998,952,0,413,999,RPL17,RPS7
9606.ENSP00000397798,9606.ENSP00000354739,111,0,0,982,993,0,290,999,RPL17,RPL12
9606.ENSP00000397798,9606.ENSP00000280326,0,0,205,699,58,0,128,777,RPL17,CCT5
9606.ENSP00000397798,9606.ENSP00000428085,0,0,0,956,956,0,234,998,RPL17,RPL30
9606.ENSP00000397798,9606.ENSP00000333837,111,0,0,382,369,0,360,748,RPL17,MRPL12
9606.ENSP00000397798,9606.ENSP00000382250,0,0,0,483,526,0,221,792,RPL17,MRPS6
9606.ENSP00000397798,9606.ENSP00000379506,81,0,0,958,980,0,464,999,RPL17,RPL14
9606.ENSP00000397798,9606.ENSP00000375730,111,0,0,986,974,0,189,999,RPL17,RPL13A
9606.ENSP00000397798,9606.ENSP00000471455,0,0,0,272,846,0,0,883,RPL17,CCDC124
9606.ENSP00000397798,9606.ENSP00000400467,167,0,235,982,987,0,410,999,RPL17,RPL9
9606.ENSP00000397798,9606.ENSP00000369757,0,0,0,987,988,0,250,999,RPL17,RPS6
9606.ENSP00000397798,9606.ENSP00000416429,167,0,0,837,994,0,293,999,RPL17,RPL32
9606.ENSP00000397798,9606.ENSP00000331019,0,0,0,572,874,0,184,951,RPL17,RPS27L
9606.ENSP00000397798,9606.ENSP00000278572,167,0,0,985,936,0,403,999,RPL17,RPS3
9606.ENSP00000397798,9606.ENSP00000323856,0,0,0,415,548,0,143,753,RPL17,PLEC
9606.ENSP00000397798,9606.ENSP00000307889,0,0,0,981,980,0,302,999,RPL17,RPL13
9606.ENSP00000397798,9606.ENSP00000363308,0,0,0,514,633,0,101,825,RPL17,WDR31
9606.ENSP00000397798,9606.ENSP00000418082,0,0,0,883,982,0,320,998,RPL17,RPL37A
9606.ENSP00000397798,9606.ENSP00000339795,76,0,0,994,984,0,456,999,RPL17,RPL7
9606.ENSP00000397798,9606.ENSP00000225726,0,0,0,0,800,0,0,800,RPL17,CCDC47
9606.ENSP00000397798,9606.ENSP00000221801,0,0,0,480,642,0,0,806,RPL17,FBL
9606.ENSP00000397798,9606.ENSP00000404375,0,0,0,584,918,0,188,969,RPL17,RPL36A
9606.ENSP00000397798,9606.ENSP00000311430,81,0,0,971,993,0,334,999,RPL17,RPL4
9606.ENSP00000397798,9606.ENSP00000355315,44,0,0,774,952,0,516,994,RPL17,RPL39
9606.ENSP00000397798,9606.ENSP00000346001,81,0,0,999,986,0,257,999,RPL17,RPL3
9606.ENSP00000397798,9606.ENSP00000354040,0,0,0,96,868,0,108,884,RPL17,GTPBP4
9606.ENSP00000397798,9606.ENSP00000262584,111,0,0,999,988,0,422,999,RPL17,RPL8
9606.ENSP00000397798,9606.ENSP00000377640,0,0,0,896,988,0,257,998,RPL17,RPL24
9606.ENSP00000397798,9606.ENSP00000355890,50,0,0,492,334,0,288,740,RPL17,EPRS
9606.ENSP00000397798,9606.ENSP00000341885,111,0,0,919,993,0,360,999,RPL17,RPS2
9606.ENSP00000397798,9606.ENSP00000246117,0,0,0,67,800,0,0,805,RPL17,NCLN
9606.ENSP00000397798,9606.ENSP00000225430,167,0,0,985,988,0,477,999,RPL17,RPL19
9606.ENSP00000397798,9606.ENSP00000230050,70,0,0,998,980,0,82,999,RPL17,RPS12
9606.ENSP00000397798,9606.ENSP00000357555,0,0,0,984,934,0,277,999,RPL17,RPS27
9606.ENSP00000397798,9606.ENSP00000472985,111,0,0,994,983,0,323,999,RPL17,RPS5
9606.ENSP00000397798,9606.ENSP00000388337,0,0,0,143,917,0,0,925,RPL17,SEC61G
9606.ENSP00000397798,9606.ENSP00000346037,0,0,0,979,952,0,186,999,RPL17,RPLP1
9606.ENSP00000397798,9606.ENSP00000346080,0,0,0,540,618,0,190,845,RPL17,RPL22L1
9606.ENSP00000397798,9606.ENSP00000354525,81,0,0,344,505,0,154,713,RPL17,MRPL24
9606.ENSP00000397798,9606.ENSP00000308897,111,0,0,411,369,0,250,719,RPL17,MRPL11
9606.ENSP00000397863,9606.ENSP00000370542,0,0,0,0,0,600,813,922,IL34,SDC1
9606.ENSP00000397863,9606.ENSP00000327513,0,0,0,0,0,800,901,979,IL34,CSF1
9606.ENSP00000397863,9606.ENSP00000377047,0,0,0,0,345,600,984,995,IL34,PTPRZ1
9606.ENSP00000397863,9606.ENSP00000286301,0,0,0,197,977,800,990,999,IL34,CSF1R
9606.ENSP00000397863,9606.ENSP00000381775,0,0,0,0,0,0,801,800,IL34,TNFSF11
9606.ENSP00000397908,9606.ENSP00000299022,0,0,0,0,0,650,284,738,LPIN1,LIPC
9606.ENSP00000397908,9606.ENSP00000310551,0,0,0,62,74,650,354,777,LPIN1,LCLAT1
9606.ENSP00000397908,9606.ENSP00000348069,0,0,0,0,0,0,766,766,LPIN1,SREBF1
9606.ENSP00000397908,9606.ENSP00000308610,0,0,0,166,0,800,166,848,LPIN1,GPD2
9606.ENSP00000397908,9606.ENSP00000354032,0,0,0,0,142,0,966,969,LPIN1,BSCL2
9606.ENSP00000397908,9606.ENSP00000260585,0,0,0,80,0,650,376,781,LPIN1,EPT1
9606.ENSP00000397908,9606.ENSP00000362354,0,0,0,0,678,800,106,937,LPIN1,LPIN3
9606.ENSP00000397908,9606.ENSP00000385523,0,0,0,62,270,0,986,990,LPIN1,PPARA
9606.ENSP00000397908,9606.ENSP00000309757,0,0,0,63,0,900,425,941,LPIN1,LPL
9606.ENSP00000397908,9606.ENSP00000342793,0,0,0,63,70,650,423,800,LPIN1,PLD1
9606.ENSP00000397908,9606.ENSP00000392553,0,0,0,0,96,800,380,878,LPIN1,PPAPDC1B
9606.ENSP00000397908,9606.ENSP00000482264,0,0,0,66,94,650,825,941,LPIN1,DGAT1
9606.ENSP00000397908,9606.ENSP00000264867,0,0,0,63,0,0,976,976,LPIN1,PPARGC1A
9606.ENSP00000397908,9606.ENSP00000360296,0,0,0,0,96,800,390,880,LPIN1,PPAP2B
9606.ENSP00000397908,9606.ENSP00000302177,0,0,0,62,0,650,442,800,LPIN1,MBOAT2
9606.ENSP00000397908,9606.ENSP00000381302,0,0,0,0,96,800,377,877,LPIN1,PPAPDC1A
9606.ENSP00000397908,9606.ENSP00000295887,0,0,0,62,0,650,351,768,LPIN1,CDS1
9606.ENSP00000397908,9606.ENSP00000360761,0,0,0,62,74,650,835,943,LPIN1,AGPAT2
9606.ENSP00000397908,9606.ENSP00000216180,0,0,0,62,0,650,567,845,LPIN1,PNPLA3
9606.ENSP00000397908,9606.ENSP00000198801,0,0,0,0,81,650,367,778,LPIN1,MOGAT2
9606.ENSP00000397908,9606.ENSP00000314036,0,0,0,62,74,650,471,817,LPIN1,AGPAT4
9606.ENSP00000397908,9606.ENSP00000408695,0,0,0,52,75,650,232,732,LPIN1,PRKCA
9606.ENSP00000397908,9606.ENSP00000265276,0,0,0,62,0,0,726,731,LPIN1,GPAM
9606.ENSP00000397908,9606.ENSP00000378699,0,0,0,64,239,900,195,934,LPIN1,CDK1
9606.ENSP00000397908,9606.ENSP00000261292,0,0,0,0,0,650,247,725,LPIN1,LIPG
9606.ENSP00000397908,9606.ENSP00000261596,0,0,0,62,0,800,96,815,LPIN1,LPIN2
9606.ENSP00000397908,9606.ENSP00000287820,0,0,0,0,0,0,750,750,LPIN1,PPARG
9606.ENSP00000397908,9606.ENSP00000228027,0,0,0,62,81,650,765,919,LPIN1,DGAT2
9606.ENSP00000397908,9606.ENSP00000337701,0,0,0,62,0,650,570,846,LPIN1,PNPLA2
9606.ENSP00000397908,9606.ENSP00000324944,0,0,0,62,0,650,308,753,LPIN1,MBOAT1
9606.ENSP00000397908,9606.ENSP00000304592,0,0,0,0,0,0,701,700,LPIN1,FASN
9606.ENSP00000397908,9606.ENSP00000406674,0,0,0,0,81,650,512,829,LPIN1,MOGAT1
9606.ENSP00000397908,9606.ENSP00000229266,0,0,0,80,0,650,480,817,LPIN1,CHPT1
9606.ENSP00000397908,9606.ENSP00000329697,0,0,0,0,96,800,531,907,LPIN1,PPAP2C
9606.ENSP00000397908,9606.ENSP00000285518,0,0,0,62,74,650,417,799,LPIN1,AGPAT5
9606.ENSP00000397908,9606.ENSP00000256442,0,0,0,0,0,900,195,916,LPIN1,CCNB1
9606.ENSP00000397908,9606.ENSP00000301149,0,0,0,65,0,600,315,721,LPIN1,GPD1
9606.ENSP00000397925,9606.ENSP00000480616,0,0,0,0,270,0,779,832,ATP2C2,ORAI1
9606.ENSP00000397925,9606.ENSP00000367715,0,0,0,62,0,0,768,772,ATP2C2,DCDC2
9606.ENSP00000397925,9606.ENSP00000367459,0,0,0,0,0,0,757,757,ATP2C2,KIAA0319
9606.ENSP00000397947,9606.ENSP00000332062,0,0,0,0,0,0,708,708,PLEKHA8,SNX20
9606.ENSP00000397947,9606.ENSP00000361151,0,0,0,0,0,0,815,815,PLEKHA8,CEL
9606.ENSP00000397947,9606.ENSP00000443176,0,0,0,0,0,0,736,736,PLEKHA8,RSPRY1
9606.ENSP00000397947,9606.ENSP00000380054,0,0,0,0,0,0,742,741,PLEKHA8,EAF1
9606.ENSP00000397947,9606.ENSP00000262103,0,0,0,0,0,0,715,715,PLEKHA8,EFCAB1
9606.ENSP00000398017,9606.ENSP00000465419,0,0,0,116,102,600,493,817,CLDN9,TJP3
9606.ENSP00000398017,9606.ENSP00000281537,0,0,0,0,134,600,492,808,CLDN9,TJP1
9606.ENSP00000398017,9606.ENSP00000287916,0,0,0,0,0,300,622,724,CLDN9,CLDN12
9606.ENSP00000398017,9606.ENSP00000347379,0,0,0,62,0,600,640,853,CLDN9,OCLN
9606.ENSP00000398048,9606.ENSP00000272317,0,0,0,0,0,900,0,900,ALPK1,RPS27A
9606.ENSP00000398048,9606.ENSP00000354911,0,0,0,156,0,600,708,892,ALPK1,TIFA
9606.ENSP00000398064,9606.ENSP00000309836,0,0,0,0,0,0,715,714,HIGD1A,CCDC13
9606.ENSP00000398064,9606.ENSP00000263734,0,0,0,0,0,900,89,905,HIGD1A,EPAS1
9606.ENSP00000398064,9606.ENSP00000437955,0,0,0,0,0,900,292,926,HIGD1A,HIF1A
9606.ENSP00000398064,9606.ENSP00000366898,0,0,0,0,0,900,0,900,HIGD1A,HIF3A
9606.ENSP00000398105,9606.ENSP00000383232,0,0,0,62,0,900,101,908,CHAC1,GGT1
9606.ENSP00000398105,9606.ENSP00000300060,48,0,0,62,0,900,0,902,CHAC1,ANPEP
9606.ENSP00000398105,9606.ENSP00000344352,0,0,0,183,0,900,592,963,CHAC1,ATF3
9606.ENSP00000398105,9606.ENSP00000338964,0,0,0,62,0,900,101,908,CHAC1,GGT7
9606.ENSP00000398105,9606.ENSP00000217233,0,0,0,244,0,900,676,973,CHAC1,TRIB3
9606.ENSP00000398105,9606.ENSP00000295304,0,0,69,0,0,800,78,813,CHAC1,CHAC2
9606.ENSP00000398105,9606.ENSP00000305422,0,0,0,93,0,900,248,925,CHAC1,CEBPB
9606.ENSP00000398105,9606.ENSP00000374265,0,0,0,62,0,650,168,703,CHAC1,GPX2
9606.ENSP00000398105,9606.ENSP00000275428,0,0,0,0,0,900,546,952,CHAC1,GGCT
9606.ENSP00000398105,9606.ENSP00000226299,0,0,0,65,0,900,103,908,CHAC1,LAP3
9606.ENSP00000398105,9606.ENSP00000480476,0,0,0,64,0,900,52,903,CHAC1,OPLAH
9606.ENSP00000398105,9606.ENSP00000370962,0,0,0,62,0,900,66,904,CHAC1,GGT6
9606.ENSP00000398105,9606.ENSP00000381340,0,0,0,62,0,900,66,904,CHAC1,GGT5
9606.ENSP00000398105,9606.ENSP00000346103,0,0,0,62,0,900,306,929,CHAC1,GPX4
9606.ENSP00000398105,9606.ENSP00000221130,88,0,0,53,0,900,153,917,CHAC1,GSR
9606.ENSP00000398124,9606.ENSP00000362768,0,0,0,145,965,900,990,999,E2F5,RBL1
9606.ENSP00000398124,9606.ENSP00000411532,0,0,0,108,0,900,181,920,E2F5,TOP2A
9606.ENSP00000398124,9606.ENSP00000209728,0,0,0,73,104,900,625,964,E2F5,CDC6
9606.ENSP00000398124,9606.ENSP00000332973,0,0,0,62,213,900,542,961,E2F5,SMAD3
9606.ENSP00000398124,9606.ENSP00000263253,0,0,0,62,317,900,396,956,E2F5,EP300
9606.ENSP00000398124,9606.ENSP00000364519,0,0,0,185,985,900,725,999,E2F5,TFDP1
9606.ENSP00000398124,9606.ENSP00000384849,0,0,0,52,0,900,580,956,E2F5,CDKN1A
9606.ENSP00000398124,9606.ENSP00000301159,0,0,0,62,159,600,529,831,E2F5,LIN37
9606.ENSP00000398124,9606.ENSP00000274026,0,0,0,125,171,600,791,931,E2F5,CCNA2
9606.ENSP00000398124,9606.ENSP00000262643,0,0,0,85,369,900,559,971,E2F5,CCNE1
9606.ENSP00000398124,9606.ENSP00000227507,0,0,0,55,104,900,671,968,E2F5,CCND1
9606.ENSP00000398124,9606.ENSP00000368458,0,0,0,123,0,900,404,943,E2F5,PCNA
9606.ENSP00000398124,9606.ENSP00000329102,0,0,0,167,247,600,600,886,E2F5,LIN9
9606.ENSP00000398124,9606.ENSP00000262133,0,0,0,145,917,800,759,996,E2F5,RBL2
9606.ENSP00000398124,9606.ENSP00000345571,0,0,0,0,0,900,224,919,E2F5,E2F1
9606.ENSP00000398124,9606.ENSP00000311083,0,0,0,66,103,650,260,753,E2F5,CKS1B
9606.ENSP00000398124,9606.ENSP00000479618,0,0,0,62,0,900,571,956,E2F5,MYC
9606.ENSP00000398124,9606.ENSP00000451812,0,0,0,49,149,600,555,836,E2F5,LIN52
9606.ENSP00000398124,9606.ENSP00000413720,0,0,0,62,0,900,422,941,E2F5,CDKN1C
9606.ENSP00000398124,9606.ENSP00000274255,0,0,0,62,57,650,519,831,E2F5,SKP2
9606.ENSP00000398124,9606.ENSP00000265734,0,0,0,64,142,900,754,977,E2F5,CDK6
9606.ENSP00000398124,9606.ENSP00000303424,0,0,0,0,0,900,0,900,E2F5,PTGDR
9606.ENSP00000398124,9606.ENSP00000429089,0,0,0,85,369,600,633,903,E2F5,CCNE2
9606.ENSP00000398124,9606.ENSP00000228872,0,0,0,52,0,900,541,952,E2F5,CDKN1B
9606.ENSP00000398124,9606.ENSP00000267163,0,0,0,145,766,600,730,975,E2F5,RB1
9606.ENSP00000398124,9606.ENSP00000378699,0,0,0,123,257,900,614,971,E2F5,CDK1
9606.ENSP00000398124,9606.ENSP00000261254,0,0,0,55,104,900,634,964,E2F5,CCND2
9606.ENSP00000398124,9606.ENSP00000217026,0,0,0,63,304,900,495,962,E2F5,MYBL2
9606.ENSP00000398124,9606.ENSP00000385461,0,0,0,185,566,0,804,924,E2F5,TFDP3
9606.ENSP00000398124,9606.ENSP00000255465,0,0,0,125,171,600,323,777,E2F5,CCNA1
9606.ENSP00000398124,9606.ENSP00000303706,0,0,0,63,0,900,548,953,E2F5,CDC25A
9606.ENSP00000398181,9606.ENSP00000245812,0,0,0,0,0,0,703,702,ALKBH2,ALKBH7
9606.ENSP00000398181,9606.ENSP00000368152,0,0,0,62,0,0,713,719,ALKBH2,ALKBH6
9606.ENSP00000398181,9606.ENSP00000418823,0,0,0,62,0,0,786,790,ALKBH2,FTO
9606.ENSP00000398181,9606.ENSP00000355720,0,0,0,0,0,0,814,814,ALKBH2,JMJD4
9606.ENSP00000398211,9606.ENSP00000382717,0,0,0,276,110,540,430,808,TTC21A,WDR19
9606.ENSP00000398211,9606.ENSP00000296266,0,0,0,289,0,540,373,776,TTC21A,IFT122
9606.ENSP00000398211,9606.ENSP00000314444,0,0,0,352,0,540,480,831,TTC21A,WDR35
9606.ENSP00000398211,9606.ENSP00000376417,0,0,0,110,0,0,734,753,TTC21A,ARMC2
9606.ENSP00000398211,9606.ENSP00000404122,0,0,0,193,0,540,571,826,TTC21A,IFT74
9606.ENSP00000398211,9606.ENSP00000406012,0,0,0,488,339,540,321,880,TTC21A,IFT140
9606.ENSP00000398211,9606.ENSP00000389709,0,0,0,0,0,0,706,706,TTC21A,RNF212
9606.ENSP00000398211,9606.ENSP00000242591,0,0,0,167,0,540,638,849,TTC21A,IFT81
9606.ENSP00000398273,9606.ENSP00000283268,0,0,0,62,101,0,717,741,SOX5,FEZF2
